stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
1153,1153,"Imperial/Norwalk",,33.917278,-118.074008,,,0,,0
1154,1154,"Imperial/Norwalk",,33.916953,-118.071613,,,0,,0
1155,1155,"Imperial/Pioneer",,33.917244,-118.082594,,,0,,0
1156,1156,"Imperial/Pioneer",,33.916949,-118.082136,,,0,,0
1157,1157,"Imperial/Santa Gertrudes",,33.917403,-117.994917,,,0,,0
1158,1158,"Imperial/Santa Gertrudes",,33.91715,-117.994723,,,0,,0
1159,1159,"La Mirada Boulevard and Ocaso Avenue S/E",,33.891737,-118.003622,,,0,,0
1160,1160,"Lakeland Road and Arlee Avenue - S/W Cor",,33.931602,-118.08076,,,0,,0
1161,1161,"Lakeland Road and Fulton Wells Avenue",,33.931752,-118.076567,,,0,,0
1162,1162,"Lakeland Road and Lakeland Road Villa",,33.931745,-118.074223,,,0,,0
1163,1163,"Lakeland Road and Paddison Avenue - S/E ",,33.931617,-118.076883,,,0,,0
1164,1164,"Lakeland Road and Pioneer Boulevard",,33.931738,-118.081462,,,0,,0
1165,1165,"Lakeland Road opposite Bombardier Avenue",,33.931736,-118.080033,,,0,,0
1166,1166,"Lambert Road and Beach Boulevard- S/E Co",,33.924476,-117.967263,,,0,,0
1167,1167,"Lambert Road and Idaho Street- S/W Corne",,33.924454,-117.95942,,,0,,0
1168,1168,"Lambert Road and Santa Fe Springs Road",,33.964036,-118.046222,,,0,,0
1169,1169,"Lambert Road and Santa Fe Springs Road",,33.964264,-118.046081,,,0,,0
1170,1170,"Lambert Road and Washington Boulevard",,33.966999,-118.048047,,,0,,0
1171,1171,"Lambert Road and Whitebrook Drive- S/E C",,33.924463,-117.962079,,,0,,0
1172,1172,"Mar Vista Street and Washington Boulevar",,33.973539,-118.034665,,,0,,0
1173,1173,"Mar Vista Street/Greenleaf",,33.973784,-118.037139,,,0,,0
1174,1174,"Mar Vista/Greenleaf",,33.973567,-118.03774,,,0,,0
1175,1175,"Metrolink Station",,33.916536,-118.060726,,,0,,0
1176,1176,"Norwalk Boulevard and 161st Street  (Cor",,33.884191,-118.072919,,,0,,0
1177,1177,"Norwalk Boulevard and Aegean Street",,33.923278,-118.072508,,,0,,0
1178,1178,"Norwalk Boulevard and Aegean Street- S/W",,33.923505,-118.072792,,,0,,0
1179,1179,"Norwalk Boulevard and Aldrich Street- N/",,33.983526,-118.07053,,,0,,0
1180,1180,"Norwalk Boulevard and Balfour Street- N/",,33.979909,-118.073792,,,0,,0
1181,1181,"Norwalk Boulevard and Beverly Boulevard-",,33.997904,-118.056031,,,0,,0
