stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
01571,,"Golden Springs Dr and High Knob Road N",,  34.035399,-117.796261,,,0,
01572,,"Golden Springs Dr and High Knob Road S",,  34.035344,-117.796506,,,0,
01573,,"Golden Springs Dr and Lemon Ave E",,  33.997012,-117.854020,,,0,
01574,,"Golden Springs Dr and Lemon W",,  33.996942,-117.854733,,,0,
01576,,"Golden Springs Dr and Racquet Club N",,  34.008768,-117.817862,,,0,
01577,,"Golden Springs Dr and Racquet Club S",,  34.008648,-117.818377,,,0,
01579,,"Golden Springs Dr and Rapid View E",,  33.998314,-117.851068,,,0,
01580,,"Golden Springs Dr and Rapid View W",,  33.998501,-117.851183,,,0,
01583,,"Golden Springs Dr and Sabana Dr",,  34.015994,-117.811808,,,0,
01585,,"Golden Springs Dr and Sabana Dr S",,  34.016436,-117.811724,,,0,
01587,,"Golden Springs Dr and Ballena N",,  34.024358,-117.800124,,,0,
01588,,"Golden Springs Dr and Sunset Crossing N",,  34.033271,-117.797230,,,0,
01589,,"Golden Springs Dr and Sunset Crossing S",,  34.032853,-117.797409,,,0,
01590,,"Golden Springs Dr and Sylvan Glen N",,  34.029188,-117.795880,,,0,
01591,,"Golden Springs Dr and Sylvan Glen S",,  34.029210,-117.796075,,,0,
01596,,"Grand Ave and 2nd St W",,  34.054370,-118.250127,,,0,
01600,,"Grand Ave and 7th St W",,  34.047075,-118.256885,,,0,
01602,,"Grand Ave and 9th St W",,  34.043991,-118.259729,,,0,
01603,,"Grand Ave and Ada Ave E",,  34.132720,-117.872532,,,0,
01604,,"Grand Ave and Ada Ave W",,  34.132083,-117.872755,,,0,
01606,,"Grand Ave and Arrow Hwy  E",,  34.105937,-117.872501,,,0,
01607,,"Grand Ave and Arrow Hwy W",,  34.105835,-117.872722,,,0,
01610,,"Grand Ave and Wanamaker Dr E",,  34.086685,-117.872424,,,0,
01611,,"Grand Ave and Badillo St W",,  34.085551,-117.872655,,,0,
01612,,"Grand Ave and Base Line Rd E",,  34.122372,-117.872558,,,0,
01613,,"Grand Ave and Base Line Rd W",,  34.121767,-117.872784,,,0,
01614,,"Grand Ave and Bennett Ave S",,  34.140395,-117.872699,,,0,
01615,,"Grand Ave and Cienega Ave E",,  34.103430,-117.872475,,,0,
01616,,"Grand Ave and Cienega Ave W",,  34.103406,-117.872696,,,0,
01618,,"Grand Ave and Covina Blvd  E",,  34.099649,-117.872470,,,0,
01619,,"Grand Ave and Covina Blvd  W",,  34.099037,-117.872693,,,0,
01620,,"Grand Ave and Cypress St E",,  34.096160,-117.872453,,,0,
01621,,"Grand Ave and Cypress St W",,  34.095272,-117.872705,,,0,
01622,,"Grand Ave and Dawson Ave E",,  34.117153,-117.872536,,,0,
01623,,"Grand Ave and Dawson Ave W",,  34.116307,-117.872779,,,0,
01624,,"Grand Ave and Gladstone St E",,  34.113735,-117.872475,,,0,
01625,,"Grand Ave and Gladstone St W",,  34.113653,-117.872720,,,0,
01627,,"Grand Ave and La Puente Rd",,  34.030493,-117.837443,,,0,
01628,,"Grand Ave and La Puente Rd",,  34.030449,-117.837697,,,0,
01629,,"Grand Ave and Leadora Ave N",,  34.143236,-117.872454,,,0,
01630,,"Grand Ave and Leadora Ave S",,  34.143574,-117.872658,,,0,
01631,,"Grand Ave and Mauna Loa E",,  34.124828,-117.872531,,,0,
01632,,"Grand Ave and Mauna Loa W",,  34.125257,-117.872785,,,0,
01635,,"Grand Ave and Puente St E",,  34.082291,-117.872388,,,0,
01636,,"Grand Ave and Puente St W",,  34.082780,-117.872642,,,0,
01637,,"Grand Ave and Route 66  E",,  34.129148,-117.872515,,,0,
01639,,"Grand Ave and Route 66 W",,  34.127942,-117.872778,,,0,
01640,,"Grand Ave and Covina Hills Rd E",,  34.079246,-117.872379,,,0,
01641,,"Grand Ave and Rowland Ave W",,  34.079170,-117.872624,,,0,
01643,,"Grand Ave and San Bernardino Rd W",,  34.091458,-117.872675,,,0,
01646,,"Grand Ave and Sierra Madre Ave N",,  34.146767,-117.872452,,,0,
01647,,"Grand Ave and Sierra Madre Ave S",,  34.146569,-117.872640,,,0,
01648,,"Grand Ave and Snow Creek Dr",,  34.035893,-117.839799,,,0,
01649,,"Grand Ave and Snow Creek Dr",,  34.034975,-117.839817,,,0,
01650,,"Grand Ave and Amar Rd",,  34.042646,-117.847470,,,0,
01652,,"Grand Ave and Wingate St E",,  34.091571,-117.872447,,,0,
01657,,"Hacienda Blvd and Amar Rd N",,  34.037594,-117.949779,,,0,
01658,,"Hacienda Blvd and Amar Rd S",,  34.037484,-117.950046,,,0,
01659,,"Hacienda Blvd and Colima Rd N",,  33.981745,-117.972921,,,0,
01660,,"Colima Rd and Hacienda Blvd S",,  33.981176,-117.972473,,,0,
01661,,"Hacienda Blvd and Don Julian Rd N",,  34.017645,-117.959532,,,0,
01662,,"Hacienda Blvd and Don Julian Rd S",,  34.017703,-117.959809,,,0,
01663,,"Hacienda Blvd and Fairgrove Ave N",,  34.042007,-117.949334,,,0,
01664,,"Hacienda Blvd and Francisquito E",,  34.048457,-117.946081,,,0,
01666,,"Hacienda Blvd and Gale Ave N",,  34.011076,-117.962746,,,0,
01669,,"Temple Ave and Hacienda Blvd N",,  34.030154,-117.953628,,,0,
01670,,"Hacienda Blvd and Glendora Ave S",,  34.033060,-117.951102,,,0,
01672,,"Hacienda Blvd and Halliburton Rd N",,  33.998041,-117.967351,,,0,
01673,,"Hacienda Blvd and La Subida Dr N",,  33.989507,-117.970082,,,0,
01674,,"Hacienda Blvd and La Subida Dr S",,  33.989490,-117.970374,,,0,
01675,,"Hacienda Blvd and Los Altos Dr N",,  33.986339,-117.971106,,,0,
01676,,"Hacienda Blvd and Los Altos Dr S",,  33.985911,-117.971488,,,0,
01678,,"Hacienda Blvd and Lujon St N",,  34.000970,-117.966340,,,0,
01679,,"Hacienda Blvd and Lujon St S",,  34.001504,-117.966379,,,0,
01681,,"Hacienda Blvd and Maplegrove Ave N",,  34.045838,-117.948744,,,0,
01682,,"Glendora Ave and Merced Ave N",,  34.055743,-117.938044,,,0,
01683,,"Glendora Ave and Michelle St N",,  34.053068,-117.940994,,,0,
01684,,"Hacienda Blvd and Newton St N",,  33.995860,-117.968094,,,0,
01685,,"Hacienda Blvd and Newton St S",,  33.996299,-117.968212,,,0,
01689,,"Hacienda Blvd and Tetley St N",,  33.992725,-117.968530,,,0,
01690,,"Hacienda Blvd and Tetley St S",,  33.992576,-117.968850,,,0,
01692,,"Hacienda Blvd and Three Palms St N",,  34.005105,-117.964910,,,0,
01693,,"Hacienda Blvd and Three Palms St S",,  34.005098,-117.965153,,,0,
01695,,"Hacienda Blvd and Valley Blvd",,  34.020587,-117.957679,,,0,
01696,,"Hacienda Blvd and Valley Blvd",,  34.020420,-117.958234,,,0,
01699,,"Halliburton Rd and Ember Glen Rd E",,  33.992731,-117.947810,,,0,
01700,,"Halliburton Rd and Ember Glen Rd W",,  33.992987,-117.947724,,,0,
01701,,"Halliburton Rd and Stimson Ave E",,  33.996296,-117.963930,,,0,
01702,,"Halliburton Rd and Stimson Ave W",,  33.996455,-117.963217,,,0,
01709,,"Holt Ave and Dudley Ave W",,  34.061813,-117.777074,,,0,
01710,,"Holt Ave and East End Ave E",,  34.062947,-117.723513,,,0,
01714,,"Holt Ave and Fairplex Dr W",,  34.061569,-117.787337,,,0,
01717,,"Holt Ave and Garey Ave N",,  34.062271,-117.749952,,,0,
01718,,"Garey Ave and Holt Ave S",,  34.061939,-117.750416,,,0,
01719,,"Holt Ave and Garey Ave W",,  34.062438,-117.750856,,,0,
01720,,"Holt Ave and Hamilton E",,  34.061963,-117.763649,,,0,
01721,,"Holt Ave and Hamilton W",,  34.062134,-117.763846,,,0,
01722,,"Holt Ave and Indian Hill Blvd W",,  34.063243,-117.719775,,,0,
01723,,"Holt Ave and Lewis W",,  34.061994,-117.769384,,,0,
01725,,"Holt Ave and Palomares St N",,  34.062410,-117.745465,,,0,
01726,,"Holt Ave and Palomares St S",,  34.062566,-117.746458,,,0,
01728,,"Holt Ave and Park Ave E",,  34.062185,-117.754889,,,0,
01729,,"Holt Ave and Park Ave W",,  34.062334,-117.755139,,,0,
01730,,"Holt Ave and Reservoir St E",,  34.062732,-117.733109,,,0,
01731,,"Holt Ave and Arboleda Way",,  34.062882,-117.733716,,,0,
01733,,"Holt Ave and San Antonio Ave S",,  34.062799,-117.737064,,,0,
01734,,"Holt Ave and San Antonio Ave W",,  34.062655,-117.736807,,,0,
01735,,"Holt Ave and Short E",,  34.061399,-117.786514,,,0,
01737,,"Holt Ave and Towne Ave N",,  34.062519,-117.740978,,,0,
01738,,"Holt Ave and Towne Ave S",,  34.062677,-117.741908,,,0,
01740,,"Valley Blvd and Vineland Ave",,  34.047395,-117.992845,,,0,
01741,,"Holt Ave and Union W",,  34.061663,-117.783671,,,0,
01743,,"Holt Ave and White Ave E",,  34.062088,-117.758508,,,0,
01744,,"Holt Ave and White Ave W",,  34.062238,-117.759435,,,0,
01745,,"1st St and Hope St E",,  34.056197,-118.249647,,,0,
01747,,"Figueroa St and 3rd St E",,  34.055232,-118.254260,,,0,
01750,,"Hope St and 8th St W",,  34.046278,-118.259350,,,0,
01751,,"Hope St and 9th St W",,  34.044715,-118.260837,,,0,
01752,,"Humane Way and Mission Blvd E",,  34.053458,-117.790054,,,0,
01753,,"Huntington Dr and 1st St E",,  34.140003,-118.027901,,,0,
01754,,"Huntington Dr and 1st St W",,  34.140167,-118.028935,,,0,
01755,,"Huntington Dr and 2nd St E",,  34.140064,-118.024593,,,0,
01756,,"Huntington Dr and 2nd St W",,  34.140231,-118.024633,,,0,
01757,,"Huntington Dr and 5th St E",,  34.140106,-118.020247,,,0,
01758,,"Huntington Dr and 5th St W",,  34.140342,-118.019976,,,0,
01759,,"Huntington Dr and Baldwin Ave E",,  34.131577,-118.054119,,,0,
01760,,"Huntington Dr and Baldwin Ave W",,  34.131904,-118.054905,,,0,
01761,,"Huntington Dr and Elmhurst Ave E",,  34.139614,-117.959493,,,0,
01762,,"Huntington Dr and Bradbourne Ave W",,  34.139848,-117.959496,,,0,
01764,,"Huntington Dr and Brycedale Ave E",,  34.139561,-117.974671,,,0,
01767,,"Huntington Dr and Buena Vista St E",,  34.139509,-117.977211,,,0,
01768,,"Huntington Dr and Buena Vista St W",,  34.139743,-117.977940,,,0,
01769,,"Huntington Dr and California Ave E",,  34.140435,-117.995270,,,0,
01770,,"Huntington Dr and California Ave W",,  34.140602,-117.995947,,,0,
01771,,"Huntington Dr and Centennial Way E",,  34.135919,-118.039248,,,0,
01772,,"Huntington Dr and Crestfield Dr E",,  34.139678,-117.951875,,,0,
01773,,"Huntington Dr and Crestfield Dr W",,  34.139881,-117.951951,,,0,
01775,,"Rosemead Blvd and Huntington Dr W",,  34.131101,-118.073014,,,0,
01776,,"Huntington Dr and Sunset Blvd W",,  34.131093,-118.065638,,,0,
01777,,"Huntington Dr and Highland Ave E",,  34.139606,-117.966426,,,0,
01780,,"Huntington Dr and Highland Ave W",,  34.139771,-117.967322,,,0,
01781,,"Huntington Dr and Holly Ave  E",,  34.131476,-118.046185,,,0,
01782,,"Huntington Dr and Santa Anita Medical Plaza W",,  34.134747,-118.042594,,,0,
01784,,"Huntington Dr and Holly Ave W",,  34.131866,-118.046525,,,0,
01785,,"Huntington Dr and Las Lomas Rd E",,  34.139011,-117.947143,,,0,
01786,,"Huntington Dr and Las Lomas Rd W",,  34.139285,-117.947275,,,0,
01787,,"Huntington Dr and Magnolia Ave E",,  34.140316,-118.005452,,,0,
01788,,"Huntington Dr and Magnolia Ave W",,  34.140487,-118.005551,,,0,
01789,,"Huntington Dr and Mayflower Ave E",,  34.140223,-118.010059,,,0,
01790,,"Huntington Dr and Mayflower Ave W",,  34.140431,-118.009371,,,0,
01791,,"Huntington Dr and Monterey Ave E",,  34.140145,-118.013681,,,0,
01792,,"Huntington Dr and Monterey Ave W",,  34.140373,-118.015201,,,0,
01793,,"Huntington Dr and Mount Olive Dr E",,  34.139662,-117.955058,,,0,
01794,,"Huntington Dr and Mount Olive Dr W",,  34.139880,-117.956029,,,0,
01798,,"Huntington Dr and Mountain Ave W",,  34.139662,-117.986684,,,0,
01799,,"Huntington Dr and Mountain Ave E",,  34.139467,-117.986760,,,0,
01800,,"Huntington Dr and Mountain Vista Plaza E",,  34.139507,-117.983036,,,0,
01801,,"Huntington Dr and Mountain Vista Plaza W",,  34.139678,-117.983819,,,0,
01803,,"Huntington Dr and Myrtle Ave E",,  34.140377,-117.999731,,,0,
01804,,"Huntington Dr and Myrtle Ave",,  34.140547,-118.001337,,,0,
01806,,"Huntington Dr and Pops Rd E",,  34.139578,-117.968864,,,0,
01812,,"Huntington Dr and Santa Anita Ave E",,  34.139963,-118.031252,,,0,
01814,,"Huntington Dr and Santa Clara St E",,  34.139879,-118.034733,,,0,
01815,,"Huntington Dr and Santa Clara St W",,  34.140111,-118.034874,,,0,
01816,,"Huntington Dr and Shamrock Ave E",,  34.140456,-117.990405,,,0,
01817,,"Huntington Dr and Shamrock Ave W",,  34.140662,-117.990488,,,0,
01823,,"Indian Hill Blvd and 10th St W",,  34.103404,-117.720182,,,0,
01825,,"Indian Hill Blvd and American Ave N",,  34.079867,-117.719181,,,0,
01826,,"Indian Hill Blvd and American Ave S",,  34.078743,-117.719383,,,0,
01828,,"Indian Hill Blvd and Arrow Hwy E",,  34.090172,-117.719092,,,0,
01829,,"Indian Hill Blvd and Arrow Hwy N",,  34.090869,-117.719184,,,0,
01830,,"Indian Hill Blvd and Arrow Hwy S",,  34.089985,-117.719401,,,0,
01833,,"Indian Hill Blvd and Bonita Ave E",,  34.096201,-117.719417,,,0,
01834,,"Indian Hill Blvd and Bonita Ave N",,  34.096950,-117.719226,,,0,
01835,,"Indian Hill Blvd and Bonita Ave S",,  34.097168,-117.719394,,,0,
01841,,"Indian Hill Blvd and Elmcroft Ave W",,  34.072712,-117.719350,,,0,
01845,,"Indian Hill Blvd and Holt Ave E",,  34.065459,-117.719065,,,0,
01846,,"Indian Hill Blvd and Kingsley St E",,  34.067389,-117.719144,,,0,
01847,,"Indian Hill Blvd and Kingsley St W",,  34.066617,-117.719328,,,0,
01848,,"Indian Hill Blvd and Oak Park Dr N",,  34.087228,-117.719173,,,0,
01851,,"Indian Hill Blvd and San Bernardino Ave E",,  34.075704,-117.719165,,,0,
01853,,"Indian Hill Blvd and San Jose Ave N",,  34.082991,-117.719167,,,0,
01854,,"Indian Hill Blvd and San Jose Ave S",,  34.082876,-117.719385,,,0,
01857,,"Indian Hill Blvd and Santa Fe St E",,  34.093559,-117.719191,,,0,
01861,,"Indian Hill Blvd and Santa Fe St W",,  34.093128,-117.719407,,,0,
01866,,"Indian Hill Blvd and Vista Dr S",,  34.086479,-117.719370,,,0,
01869,,"Industry City Hall Park and Ride",,  34.021718,-117.954290,,,0,
01870,,"Irwindale Ave and Arrow Hwy N",,  34.107547,-117.934052,,,0,
01871,,"Irwindale Ave and Arrow Hwy S",,  34.107615,-117.934293,,,0,
01872,,"Irwindale Ave and Badillo St N",,  34.087070,-117.934035,,,0,
01873,,"Irwindale Ave and Badillo St S",,  34.087138,-117.934246,,,0,
01874,,"Irwindale Ave and Queenside Dr N",,  34.093185,-117.934113,,,0,
01875,,"Irwindale Ave and Queenside Dr S",,  34.093416,-117.934266,,,0,
01876,,"Irwindale Ave and Cypress St N",,  34.096492,-117.934047,,,0,
01877,,"Irwindale Ave and Cypress St S",,  34.096270,-117.934348,,,0,
01879,,"Irwindale Ave and Gateway Bus Ct N",,  34.124996,-117.933618,,,0,
01880,,"Irwindale Ave and Gateway Bus Ct S",,  34.124910,-117.933909,,,0,
01881,,"Irwindale Ave and Gladstone St N",,  34.114662,-117.933864,,,0,
01882,,"Irwindale Ave and Gladstone St S",,  34.113618,-117.934130,,,0,
01883,,"Irwindale Ave and Calle del Norte N",,  34.105203,-117.934060,,,0,
01884,,"Irwindale Ave and Juarez St S",,  34.105060,-117.934318,,,0,
01886,,"Irwindale Ave and Tapia St S",,  34.100815,-117.934368,,,0,
01887,,"Irwindale Ave and McKinley St N",,  34.119563,-117.933788,,,0,
01888,,"Irwindale Ave and McKinley Ave S",,  34.119486,-117.934006,,,0,
01889,,"Irwindale Ave and San Bernardino Rd N",,  34.089559,-117.934033,,,0,
01890,,"Irwindale Ave and San Bernardino Rd S",,  34.090010,-117.934287,,,0,
01893,,"La Habra Blvd and Beach Blvd S",,  33.931769,-117.966753,,,0,
01894,,"La Puente Rd and  Lemon W",,  34.020194,-117.866338,,,0,
01895,,"La Puente Rd and Citadel E",,  34.021850,-117.860735,,,0,
01896,,"La Puente Rd and Citadel W",,  34.021760,-117.861412,,,0,
01897,,"La Puente Rd and Flemington Dr E",,  34.016896,-117.870940,,,0,
01898,,"La Puente Rd and Flemington Dr W",,  34.017267,-117.870728,,,0,
01899,,"La Puente Rd and Forecastle E",,  34.013471,-117.875628,,,0,
01900,,"La Puente Rd and Forecastle W",,  34.013332,-117.876258,,,0,
01901,,"La Puente Rd and Gartel E",,  34.025126,-117.845793,,,0,
01902,,"La Puente Rd and Gartel W",,  34.025272,-117.845944,,,0,
01905,,"La Puente Rd and Lemon E",,  34.020106,-117.866186,,,0,
01906,,"La Puente Rd and Morningside E",,  34.025629,-117.843310,,,0,
01907,,"La Puente Rd and Morningside W",,  34.026070,-117.842174,,,0,
01908,,"La Puente Rd and Nogales St E",,  34.009973,-117.886053,,,0,
01909,,"La Puente Rd and Pierre E",,  34.023821,-117.852333,,,0,
01910,,"La Puente Rd and Pierre W",,  34.024049,-117.852009,,,0,
01914,,"La Puente Rd and Sentous Ave E",,  34.011259,-117.880356,,,0,
01915,,"La Puente Rd and Sentous Ave W",,  34.011399,-117.880412,,,0,
01916,,"La Puente Rd and Suzanne E",,  34.024455,-117.849249,,,0,
01917,,"La Puente Rd and Suzanne W",,  34.024494,-117.849784,,,0,
01924,,"Live Oak Ave and 10th Ave E",,  34.109897,-118.012420,,,0,
01925,,"Live Oak Ave and 10th Ave W",,  34.110161,-118.011931,,,0,
01926,,"Live Oak Ave and 2nd St W",,  34.108367,-118.024273,,,0,
01928,,"Live Oak and 6th St W",,  34.109239,-118.018182,,,0,
01929,,"Live Oak and Center St E",,  34.109515,-118.015033,,,0,
01931,,"Live Oak Ave and Foss Ave W",,  34.109757,-118.014591,,,0,
01932,,"Live Oak Ave and Greenfield Ave W",,  34.107988,-118.026939,,,0,
01933,,"Live Oak and Hempstead Ave E",,  34.108998,-118.018578,,,0,
01934,,"Live Oak Ave and Longden Ave E",,  34.112005,-117.997703,,,0,
01935,,"Live Oak Ave and Longden Ave W",,  34.111835,-118.000250,,,0,
01936,,"Live Oak Ave and Mayflower Ave E",,  34.110340,-118.009361,,,0,
01937,,"Live Oak Ave and Mayflower Ave W",,  34.110713,-118.007997,,,0,
01938,,"Live Oak Ave and Myrtus Ave E",,  34.107688,-118.027613,,,0,
01939,,"Live Oak Ave and Peck Rd E",,  34.111098,-118.004033,,,0,
01940,,"Live Oak Ave and Myrtle Ave W",,  34.111139,-118.005037,,,0,
01941,,"Live Oak Ave and Santa Anita Ave E",,  34.107302,-118.030404,,,0,
01944,,"Live Oak and Tyler Ave E",,  34.108081,-118.024904,,,0,
01948,,"Lone Hill Ave and Gladstone St N",,  34.114286,-117.828802,,,0,
01949,,"Lone Hill Ave and Kenoma St E",,  34.124992,-117.829058,,,0,
01950,,"Lone Hill Ave and Kenoma St W",,  34.125555,-117.828799,,,0,
01951,,"Lone Hill Ave and Las Colinas S",,  34.110158,-117.828520,,,0,
01952,,"Lone Hill Ave and Overland Ct W",,  34.110295,-117.828262,,,0,
01954,,"Lone Hill Ave and Palopinto Ave N",,  34.132644,-117.828781,,,0,
01955,,"Lone Hill Ave and Palopinto Ave S",,  34.132606,-117.828920,,,0,
01957,,"Lone Hill Ave and Petunia St E",,  34.122738,-117.829056,,,0,
01958,,"Lone Hill Ave and Petunia St W",,  34.122741,-117.828792,,,0,
01959,,"Lone Hill Ave and Route 66 E",,  34.127849,-117.829079,,,0,
01960,,"Lone Hill Ave and Route 66 S",,  34.128885,-117.828948,,,0,
01965,,"Lone Hill Park and Ride  W",,  34.119899,-117.828801,,,0,
01968,,"Los Angeles St and Center St E",,  34.092043,-117.978174,,,0,
01969,,"Los Angeles St and Hornbrook Ave E",,  34.091955,-117.982144,,,0,
01970,,"Lower Azusa Rd and Durfee Ave E",,  34.087846,-118.002228,,,0,
01979,,"Los Angeles St and Merced Ave E",,  34.092116,-117.973509,,,0,
01980,,"Merced Ave and Meeker Ave N",,  34.067657,-117.954598,,,0,
01983,,"Merced Ave and Orange Ave N",,  34.064795,-117.950565,,,0,
01984,,"Merced Ave and Puente Ave N",,  34.072086,-117.960592,,,0,
01985,,"Merced Ave and S Garvey Ave N",,  34.069892,-117.957611,,,0,
01987,,"Merced Ave and Vineland Ave N",,  34.075506,-117.965243,,,0,
01988,,"Mills Ave and Blaisdel Dr N",,  34.110703,-117.707237,,,0,
01989,,"Mills Ave and Blaisdel Dr S",,  34.111188,-117.707060,,,0,
01990,,"Mills Ave and Chaparral Dr N",,  34.115822,-117.707252,,,0,
01991,,"Mills Ave and Chaparral Dr S",,  34.116132,-117.707086,,,0,
01992,,"Mills Ave and Radcliffe Dr N",,  34.118801,-117.707242,,,0,
01997,,"Mission Blvd and Buena Vista Ave E",,  34.054577,-117.767849,,,0,
01998,,"Mission Blvd and Buena Vista Ave W",,  34.054758,-117.767822,,,0,
02000,,"Mission Blvd and Dudley St E",,  34.054362,-117.773082,,,0,
02001,,"Mission Blvd and Dudley St W",,  34.054576,-117.773273,,,0,
02005,,"Mission Blvd and Locust St E",,  34.055067,-117.749142,,,0,
02007,,"Mission Blvd and Hamilton Blvd E",,  34.054689,-117.763425,,,0,
02008,,"Mission Blvd and Hamilton Blvd W",,  34.054868,-117.763461,,,0,
02009,,"Humane Way and Mission Blvd W",,  34.052919,-117.789702,,,0,
02014,,"Mission Blvd and Palomares St E",,  34.055118,-117.745923,,,0,
02015,,"Mission Blvd and Palomares St W",,  34.055300,-117.746077,,,0,
02016,,"Mission Blvd and Park Ave E",,  34.054946,-117.754134,,,0,
02017,,"Mission Blvd and Park Ave W",,  34.055063,-117.754936,,,0,
02019,,"Mission Blvd and Rancho Laguna Dr W",,  34.042904,-117.796920,,,0,
02020,,"Mission Blvd and Reservoir St E",,  34.055465,-117.732086,,,0,
02021,,"Reservoir St and Mission Blvd W",,  34.055250,-117.732641,,,0,
02022,,"Mission Blvd and San Antonio Ave E",,  34.055341,-117.737180,,,0,
02023,,"Mission Blvd and San Antonio Ave W",,  34.055523,-117.737288,,,0,
02024,,"Mission Blvd and Towne Ave E",,  34.055230,-117.741703,,,0,
02025,,"Mission Blvd and Towne Ave W",,  34.055412,-117.741765,,,0,
02026,,"Mission Blvd and Cypress St E",,  34.054774,-117.757865,,,0,
02027,,"Mission Blvd and White Ave W",,  34.054971,-117.758607,,,0,
02028,,"Montclair Transit Center",,  34.094957,-117.694923,,,0,
02034,,"Montebello Town Center and Town Center Dr",,  34.036939,-118.086662,,,0,
02035,,"Montebello Blvd and The Shops at Montebello S",,  34.036706,-118.080935,,,0,
02037,,"Moreno St and Fremont Ave E",,  34.088554,-117.693668,,,0,
02039,,"Moreno St and Lindero Ave E",,  34.088554,-117.695825,,,0,
02041,,"Monte Vista Ave and Moreno St W",,  34.090110,-117.698197,,,0,
02042,,"Moreno St and Target Ln W",,  34.088761,-117.691844,,,0,
02043,,"Mountain Ave and Foothill Blvd N",,  34.107387,-117.729048,,,0,
02044,,"Mountain Ave and Foothill Blvd S",,  34.107538,-117.728926,,,0,
02045,,"Mountain Ave and Harrison Ave N",,  34.099784,-117.729093,,,0,
02050,,"Mountain Ave and Huron Dr N",,  34.120635,-117.729041,,,0,
02052,,"Mountain Ave and Pepperdine Ln N",,  34.115353,-117.729049,,,0,
02053,,"Mountain Ave and Scripps Dr S",,  34.116831,-117.728909,,,0,
02054,,"Mountain View Rd and Valley Blvd E",,  34.064144,-118.020470,,,0,
02066,,"Myrtle Ave and Pomona Ave N",,  34.133974,-118.000726,,,0,
02079,,"Nogales St and Amanda St E",,  34.013743,-117.886685,,,0,
02080,,"Nogales St and Daisetta St E",,  33.990367,-117.889181,,,0,
02081,,"Nogales St and Fenmead St E",,  34.006396,-117.887460,,,0,
02084,,"Nogales St and La Puente Rd E",,  34.009924,-117.887069,,,0,
02086,,"Nogales St and San Jose Ave E",,  33.998583,-117.888275,,,0,
02088,,"Nogales St and Shakespeare Dr E",,  34.017006,-117.887928,,,0,
02089,,"Nogales St and Valley Blvd E",,  34.004664,-117.887621,,,0,
02094,,"Olive St and 5th St E",,  34.048787,-118.253174,,,0,
02095,,"Olive St and 7th St E",,  34.046363,-118.255531,,,0,
02106,,"Olive St and Olympic Blvd E",,  34.042398,-118.259377,,,0,
02114,,"Orange Grove Ave and Hamilton Blvd E",,  34.067905,-117.763929,,,0,
02115,,"Orange Grove Ave and Hamilton Blvd W",,  34.068206,-117.763364,,,0,
02118,,"Orange Grove Ave and Lewis St E",,  34.066508,-117.769028,,,0,
02119,,"Orange Grove Ave and Lewis St W",,  34.066700,-117.768978,,,0,
02122,,"Orange Grove Ave and Weber St E",,  34.065770,-117.772530,,,0,
02123,,"Orange Grove Ave and Weber St W",,  34.065893,-117.772595,,,0,
02124,,"Orange Grove Ave and White Ave W",,  34.069383,-117.759920,,,0,
02125,,"Pacific Ave and Garvey Ave E",,  34.073428,-117.944994,,,0,
02127,,"Pacific Ave and Puente Ave E",,  34.078859,-117.951937,,,0,
02145,,"Philadelphia St and Garey Ave W",,  34.033394,-117.748982,,,0,
02147,,"Philadelphia St and San Antonio Ave W",,  34.033737,-117.735865,,,0,
02148,,"Philadelphia St and Towne Ave W",,  34.033576,-117.741064,,,0,
02149,,"Village Loop Rd and Phillips Ranch Rd W",,  34.028740,-117.772756,,,0,
02157,,"Beverly Blvd and Pioneer Blvd S",,  34.003470,-118.062660,,,0,
02158,,"Pomona Transit Center",,  34.059469,-117.751493,,,0,
02163,,"Puente Ave and Amar Rd N",,  34.054765,-117.977629,,,0,
02164,,"Puente Ave and Amar Rd S",,  34.054315,-117.978451,,,0,
02165,,"Puente Ave and Barrydale St N",,  34.062043,-117.970545,,,0,
02166,,"Puente Ave and Barrydale St S",,  34.062081,-117.970835,,,0,
02167,,"Puente Ave and Cagliero St N",,  34.059922,-117.972668,,,0,
02168,,"Puente Ave and Cagliero St S",,  34.059675,-117.973226,,,0,
02169,,"Puente Ave and Channing St S",,  34.076431,-117.955528,,,0,
02171,,"Puente Ave and Dalewood St S",,  34.068347,-117.964199,,,0,
02172,,"Puente Ave and Dutch St N",,  34.076176,-117.955590,,,0,
02173,,"Puente Ave and Francisquito Ave N",,  34.064521,-117.967902,,,0,
02174,,"Puente Ave and Francisquito Ave S",,  34.064642,-117.968137,,,0,
02178,,"Puente Ave and North Garvey Ave N",,  34.072025,-117.959998,,,0,
02179,,"Puente Ave and Merced Ave S",,  34.072091,-117.960183,,,0,
02180,,"Puente Ave and Nelson Ave N",,  34.046814,-117.985283,,,0,
02181,,"Puente Ave and Nelson Ave S",,  34.046929,-117.985501,,,0,
02185,,"Puente Ave and Pacific Ave S",,  34.079151,-117.952750,,,0,
02186,,"Puente Ave and Sauder St N",,  34.056903,-117.975571,,,0,
02187,,"Puente Ave and Sauder St S",,  34.057282,-117.975528,,,0,
02188,,"Puente Ave and South Garvey Ave N",,  34.068325,-117.963876,,,0,
02189,,"Puente Ave and Temple Ave N",,  34.051093,-117.981238,,,0,
02199,,"Puente Hills Mall N",,  33.994008,-117.928843,,,0,
